1000_ep0.0075_0_gilbert_1.in,994,5,DG,994,6,DL
50_ep0.25_0_gilbert_10.in,47,2,DG,47,2,DL
50_ep0.25_0_gilbert_2.in,47,3,DG,47,3,DL
50_ep0.25_0_gilbert_3.in,47,3,DG,47,3,DL
50_ep0.25_0_gilbert_4.in,47,3,DG,47,3,DL
50_ep0.25_0_gilbert_5.in,47,2,DG,47,3,DL
50_ep0.25_0_gilbert_6.in,48,2,DG,48,2,DL
50_ep0.25_0_gilbert_7.in,48,2,DG,47,2,DL
50_ep0.25_0_gilbert_8.in,47,3,DG,47,3,DL
50_ep0.25_0_gilbert_9.in,48,2,DG,48,2,DL
50_ep0.2_0_gilbert_1.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_10.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_2.in,47,2,DG,47,2,DL
50_ep0.2_0_gilbert_3.in,46,3,DG,46,4,DL
50_ep0.2_0_gilbert_4.in,47,2,DG,47,3,DL
50_ep0.2_0_gilbert_5.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_6.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_7.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_8.in,47,3,DG,47,3,DL
50_ep0.2_0_gilbert_9.in,47,3,DG,47,3,DL
50_r0.259_0_geom_1.gin,44,5,DG,44,5,DL
50_r0.259_0_geom_10.gin,44,5,DG,43,6,DL
50_r0.259_0_geom_2.gin,44,6,DG,43,7,DL
50_r0.259_0_geom_3.gin,36,10,DG,16,4,DL
50_r0.259_0_geom_4.gin,44,6,DG,43,6,DL
50_r0.259_0_geom_5.gin,37,6,DG,36,5,DL
50_r0.259_0_geom_6.gin,45,5,DG,45,5,DL
50_r0.259_0_geom_7.gin,43,7,DG,9,1,DL
50_r0.259_0_geom_8.gin,37,9,DG,32,6,DL
50_r0.259_0_geom_9.gin,45,5,DG,45,5,DL
50_r0.299_0_geom_1.gin,44,6,DG,40,3,DL
50_r0.299_0_geom_10.gin,46,4,DG,46,4,DL
50_r0.299_0_geom_2.gin,45,5,DG,45,5,DL
50_r0.299_0_geom_3.gin,46,4,DG,46,4,DL
50_r0.299_0_geom_4.gin,44,5,DG,2,1,DL
50_r0.299_0_geom_5.gin,46,4,DG,46,4,DL
50_r0.299_0_geom_6.gin,45,5,DG,45,5,DL
50_r0.299_0_geom_7.gin,45,5,DG,45,5,DL
50_r0.299_0_geom_8.gin,46,4,DG,46,4,DL
50_r0.299_0_geom_9.gin,45,5,DG,45,5,DL
50_r0.334_0_geom_1.gin,47,3,DG,47,3,DL
50_r0.334_0_geom_10.gin,47,3,DG,47,3,DL
50_r0.334_0_geom_2.gin,45,5,DG,45,5,DL
50_r0.334_0_geom_3.gin,47,3,DG,47,3,DL
50_r0.334_0_geom_4.gin,46,4,DG,46,4,DL
50_r0.334_0_geom_5.gin,46,4,DG,46,4,DL
50_r0.334_0_geom_6.gin,47,3,DG,47,3,DL
50_r0.334_0_geom_7.gin,45,5,DG,45,5,DL
50_r0.334_0_geom_8.gin,46,4,DG,46,4,DL
50_r0.334_0_geom_9.gin,46,4,DG,46,4,DL
100_ep0.075_degree_erdos_1.in,97,3,DG,97,3,DL
100_ep0.075_degree_erdos_10.in,96,3,DG,96,3,DL
100_ep0.075_degree_erdos_2.in,97,3,DG,97,3,DL
100_ep0.075_degree_erdos_3.in,97,3,DG,96,3,DL
100_ep0.075_degree_erdos_4.in,96,3,DG,96,4,DL
100_ep0.075_degree_erdos_5.in,95,3,DG,95,3,DL
100_ep0.075_degree_erdos_6.in,97,3,DG,97,3,DL
100_ep0.075_degree_erdos_7.in,97,3,DG,97,3,DL
100_ep0.075_degree_erdos_8.in,97,3,DG,97,3,DL
100_ep0.075_degree_erdos_9.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_1.in,97,2,DG,97,3,DL
100_ep0.125_degree_erdos_10.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_2.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_3.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_4.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_5.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_6.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_7.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_8.in,97,3,DG,97,3,DL
100_ep0.125_degree_erdos_9.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_1.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_10.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_2.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_3.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_4.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_5.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_6.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_7.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_8.in,97,3,DG,97,3,DL
100_ep0.1_degree_erdos_9.in,97,3,DG,97,3,DL
100_ep4_degree_social_0.sin,97,3,DG,97,3,DL
100_ep4_degree_social_1.sin,97,3,DG,97,3,DL
100_ep4_degree_social_2.sin,97,3,DG,97,3,DL
100_ep4_degree_social_3.sin,97,3,DG,97,3,DL
100_ep4_degree_social_4.sin,97,3,DG,97,3,DL
100_ep4_degree_social_5.sin,98,2,DG,98,2,DL
100_ep4_degree_social_6.sin,98,2,DG,98,2,DL
100_ep4_degree_social_7.sin,97,3,DG,97,3,DL
100_ep4_degree_social_8.sin,97,3,DG,97,3,DL
100_ep4_degree_social_9.sin,97,3,DG,97,3,DL
100_ep5_degree_social_0.sin,97,3,DG,97,3,DL
100_ep5_degree_social_1.sin,97,3,DG,97,3,DL
100_ep5_degree_social_2.sin,97,3,DG,97,3,DL
100_ep5_degree_social_3.sin,97,3,DG,97,3,DL
100_ep5_degree_social_4.sin,97,3,DG,97,3,DL
100_ep5_degree_social_5.sin,97,3,DG,97,3,DL
100_ep5_degree_social_6.sin,97,3,DG,97,3,DL
100_ep5_degree_social_7.sin,98,2,DG,98,2,DL
100_ep5_degree_social_8.sin,98,2,DG,98,2,DL
100_ep5_degree_social_9.sin,98,2,DG,98,2,DL
100_ep7_degree_social_0.sin,97,2,DG,97,2,DL
100_ep7_degree_social_1.sin,97,2,DG,97,2,DL
100_ep7_degree_social_2.sin,97,2,DG,97,2,DL
100_ep7_degree_social_3.sin,97,2,DG,97,2,DL
100_ep7_degree_social_4.sin,97,2,DG,97,2,DL
100_ep7_degree_social_5.sin,97,2,DG,97,2,DL
100_ep7_degree_social_6.sin,97,2,DG,97,2,DL
100_ep7_degree_social_7.sin,98,2,DG,98,2,DL
100_ep7_degree_social_8.sin,98,2,DG,98,2,DL
100_ep7_degree_social_9.sin,98,2,DG,98,2,DL
125_ep0.15_degree_erdos_1.in,121,3,DG,121,3,DL
125_ep0.15_degree_erdos_10.in,121,3,DG,121,3,DL
125_ep0.15_degree_erdos_2.in,121,3,DG,121,4,DL
125_ep0.15_degree_erdos_3.in,122,3,DG,122,3,DL
125_ep0.15_degree_erdos_4.in,121,3,DG,121,3,DL
125_ep0.15_degree_erdos_5.in,121,4,DG,121,4,DL
125_ep0.15_degree_erdos_6.in,121,4,DG,121,4,DL
125_ep0.15_degree_erdos_7.in,121,4,DG,121,4,DL
125_ep0.15_degree_erdos_8.in,121,3,DG,121,4,DL
125_ep0.15_degree_erdos_9.in,121,4,DG,121,4,DL
125_ep0.25_degree_erdos_1.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_10.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_2.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_3.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_4.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_5.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_6.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_7.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_8.in,122,3,DG,122,3,DL
125_ep0.25_degree_erdos_9.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_1.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_10.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_2.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_3.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_4.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_5.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_6.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_7.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_8.in,122,3,DG,122,3,DL
125_ep0.2_degree_erdos_9.in,122,3,DG,122,3,DL
125_ep4_degree_social_0.sin,122,3,DG,122,3,DL
125_ep4_degree_social_1.sin,122,3,DG,122,3,DL
125_ep4_degree_social_2.sin,122,3,DG,122,3,DL
125_ep4_degree_social_3.sin,122,3,DG,122,3,DL
125_ep4_degree_social_4.sin,122,2,DG,122,2,DL
125_ep4_degree_social_5.sin,122,2,DG,122,2,DL
125_ep4_degree_social_6.sin,122,2,DG,122,2,DL
125_ep4_degree_social_7.sin,122,3,DG,122,3,DL
125_ep4_degree_social_8.sin,122,3,DG,122,3,DL
125_ep4_degree_social_9.sin,122,3,DG,122,3,DL
125_ep5_degree_social_0.sin,122,3,DG,122,3,DL
125_ep5_degree_social_1.sin,122,3,DG,122,3,DL
125_ep5_degree_social_2.sin,122,3,DG,122,3,DL
125_ep5_degree_social_3.sin,122,3,DG,122,3,DL
125_ep5_degree_social_4.sin,122,2,DG,122,2,DL
125_ep5_degree_social_5.sin,122,2,DG,122,2,DL
125_ep5_degree_social_6.sin,122,3,DG,122,3,DL
125_ep5_degree_social_7.sin,122,3,DG,122,3,DL
125_ep5_degree_social_8.sin,122,3,DG,122,3,DL
125_ep5_degree_social_9.sin,123,2,DG,123,2,DL
125_ep7_degree_social_0.sin,123,2,DG,123,2,DL
125_ep7_degree_social_1.sin,123,2,DG,123,2,DL
125_ep7_degree_social_2.sin,123,2,DG,123,2,DL
125_ep7_degree_social_3.sin,123,2,DG,123,2,DL
125_ep7_degree_social_4.sin,123,2,DG,123,2,DL
125_ep7_degree_social_5.sin,123,2,DG,123,2,DL
125_ep7_degree_social_6.sin,122,2,DG,122,2,DL
125_ep7_degree_social_7.sin,122,2,DG,122,2,DL
125_ep7_degree_social_8.sin,122,2,DG,122,2,DL
125_ep7_degree_social_9.sin,123,2,DG,123,2,DL
150_ep0.075_degree_erdos_1.in,146,3,DG,146,4,DL
150_ep0.075_degree_erdos_10.in,146,3,DG,146,4,DL
150_ep0.075_degree_erdos_2.in,146,4,DG,146,4,DL
150_ep0.075_degree_erdos_3.in,146,4,DG,146,4,DL
150_ep0.075_degree_erdos_4.in,146,3,DG,146,4,DL
150_ep0.075_degree_erdos_5.in,146,4,DG,146,4,DL
150_ep0.075_degree_erdos_6.in,147,3,DG,146,4,DL
150_ep0.075_degree_erdos_7.in,146,4,DG,146,4,DL
150_ep0.075_degree_erdos_8.in,146,4,DG,146,4,DL
150_ep0.075_degree_erdos_9.in,146,4,DG,146,4,DL
150_ep0.125_degree_erdos_1.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_10.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_2.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_3.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_4.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_5.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_6.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_7.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_8.in,147,3,DG,147,3,DL
150_ep0.125_degree_erdos_9.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_1.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_10.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_2.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_3.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_4.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_5.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_6.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_7.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_8.in,147,3,DG,147,3,DL
150_ep0.1_degree_erdos_9.in,147,3,DG,147,3,DL
150_ep4_degree_social_0.sin,147,3,DG,147,3,DL
150_ep4_degree_social_1.sin,147,3,DG,147,3,DL
150_ep4_degree_social_2.sin,147,3,DG,147,3,DL
150_ep4_degree_social_3.sin,147,3,DG,147,3,DL
150_ep4_degree_social_4.sin,147,3,DG,147,3,DL
150_ep4_degree_social_5.sin,147,3,DG,147,3,DL
150_ep4_degree_social_6.sin,147,3,DG,147,3,DL
150_ep4_degree_social_7.sin,147,3,DG,147,3,DL
150_ep4_degree_social_8.sin,147,3,DG,147,3,DL
150_ep4_degree_social_9.sin,147,3,DG,147,3,DL
150_ep5_degree_social_0.sin,147,3,DG,147,3,DL
150_ep5_degree_social_1.sin,147,3,DG,147,3,DL
150_ep5_degree_social_2.sin,147,3,DG,147,3,DL
150_ep5_degree_social_3.sin,147,3,DG,147,3,DL
150_ep5_degree_social_4.sin,147,3,DG,147,3,DL
150_ep5_degree_social_5.sin,147,3,DG,147,3,DL
150_ep5_degree_social_6.sin,147,3,DG,147,3,DL
150_ep5_degree_social_7.sin,147,3,DG,147,3,DL
150_ep5_degree_social_8.sin,147,3,DG,147,3,DL
150_ep5_degree_social_9.sin,147,3,DG,147,3,DL
150_ep7_degree_social_0.sin,147,2,DG,147,2,DL
150_ep7_degree_social_1.sin,147,2,DG,147,2,DL
150_ep7_degree_social_2.sin,148,2,DG,148,2,DL
150_ep7_degree_social_3.sin,148,2,DG,148,2,DL
150_ep7_degree_social_4.sin,148,2,DG,147,2,DL
150_ep7_degree_social_5.sin,148,2,DG,147,2,DL
150_ep7_degree_social_6.sin,147,3,DG,147,3,DL
150_ep7_degree_social_7.sin,147,3,DG,147,3,DL
150_ep7_degree_social_8.sin,147,3,DG,147,3,DL
150_ep7_degree_social_9.sin,148,2,DG,148,2,DL
200_ep4_degree_social_0.sin,197,3,DG,197,3,DL
200_ep4_degree_social_1.sin,197,3,DG,197,3,DL
200_ep4_degree_social_2.sin,197,3,DG,197,3,DL
200_ep4_degree_social_3.sin,196,3,DG,196,3,DL
200_ep4_degree_social_4.sin,196,3,DG,196,3,DL
200_ep4_degree_social_5.sin,196,3,DG,196,3,DL
200_ep4_degree_social_6.sin,196,3,DG,196,3,DL
200_ep4_degree_social_7.sin,196,3,DG,196,3,DL
200_ep4_degree_social_8.sin,196,3,DG,196,3,DL
200_ep4_degree_social_9.sin,196,3,DG,196,3,DL
200_ep5_degree_social_0.sin,197,2,DG,197,2,DL
200_ep5_degree_social_1.sin,197,2,DG,197,2,DL
200_ep5_degree_social_2.sin,197,2,DG,197,2,DL
200_ep5_degree_social_3.sin,198,2,DG,198,2,DL
200_ep5_degree_social_4.sin,198,2,DG,198,2,DL
200_ep5_degree_social_5.sin,198,2,DG,198,2,DL
200_ep5_degree_social_6.sin,198,2,DG,198,2,DL
200_ep5_degree_social_7.sin,198,2,DG,198,2,DL
200_ep5_degree_social_8.sin,198,2,DG,198,2,DL
200_ep5_degree_social_9.sin,197,3,DG,197,3,DL
200_ep6_degree_social_0.sin,197,3,DG,197,3,DL
200_ep6_degree_social_1.sin,197,3,DG,197,3,DL
200_ep6_degree_social_2.sin,197,3,DG,197,3,DL
200_ep6_degree_social_3.sin,197,3,DG,197,3,DL
200_ep6_degree_social_4.sin,197,3,DG,197,3,DL
200_ep6_degree_social_5.sin,197,3,DG,197,3,DL
200_ep6_degree_social_6.sin,197,3,DG,197,3,DL
200_ep6_degree_social_7.sin,197,3,DG,197,3,DL
200_ep6_degree_social_8.sin,197,3,DG,197,3,DL
200_ep6_degree_social_9.sin,197,2,DG,197,2,DL
300_ep4_degree_social_0.sin,297,3,DG,297,3,DL
300_ep4_degree_social_1.sin,297,3,DG,297,3,DL
300_ep4_degree_social_2.sin,297,3,DG,297,3,DL
300_ep4_degree_social_3.sin,297,3,DG,297,3,DL
300_ep4_degree_social_4.sin,297,3,DG,297,3,DL
300_ep4_degree_social_5.sin,297,3,DG,297,3,DL
300_ep4_degree_social_6.sin,297,3,DG,297,3,DL
300_ep4_degree_social_7.sin,297,3,DG,297,3,DL
300_ep4_degree_social_8.sin,296,3,DG,296,3,DL
300_ep4_degree_social_9.sin,296,3,DG,296,3,DL
300_ep5_degree_social_0.sin,297,3,DG,297,3,DL
300_ep5_degree_social_1.sin,297,3,DG,297,3,DL
300_ep5_degree_social_2.sin,297,3,DG,297,3,DL
300_ep5_degree_social_3.sin,297,3,DG,297,3,DL
300_ep5_degree_social_4.sin,297,3,DG,297,3,DL
300_ep5_degree_social_5.sin,297,3,DG,297,3,DL
300_ep5_degree_social_6.sin,297,3,DG,297,3,DL
300_ep5_degree_social_7.sin,297,3,DG,297,3,DL
300_ep5_degree_social_8.sin,297,3,DG,297,3,DL
300_ep5_degree_social_9.sin,297,3,DG,297,3,DL
300_ep6_degree_social_0.sin,297,3,DG,297,3,DL
300_ep6_degree_social_1.sin,297,3,DG,297,3,DL
300_ep6_degree_social_2.sin,297,3,DG,297,3,DL
300_ep6_degree_social_3.sin,297,3,DG,297,3,DL
300_ep6_degree_social_4.sin,297,3,DG,297,3,DL
300_ep6_degree_social_5.sin,297,3,DG,297,3,DL
300_ep6_degree_social_6.sin,297,3,DG,297,3,DL
300_ep6_degree_social_7.sin,297,3,DG,297,3,DL
300_ep6_degree_social_8.sin,297,3,DG,297,3,DL
300_ep6_degree_social_9.sin,297,3,DG,297,3,DL
50_ep0.15_degree_erdos_1.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_10.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_2.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_3.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_4.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_5.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_6.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_7.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_8.in,47,3,DG,47,3,DL
50_ep0.15_degree_erdos_9.in,48,2,DG,47,3,DL
50_ep0.25_degree_erdos_1.in,48,2,DG,48,2,DL
50_ep0.25_degree_erdos_10.in,48,2,DG,48,2,DL
50_ep0.25_degree_erdos_2.in,48,2,DG,48,2,DL
50_ep0.25_degree_erdos_3.in,47,2,DG,47,2,DL
